"year","lat","lon","sum_rad","avg_rad","distance","wdpa_pid_num"
2017,-58.75,161.75,3.41317,3.41317,52007.84749,354086
2017,-58.75,162.05,5.62457,2.812285,52007.84749,354086
2017,-58.75,162.15,2.10225,2.10225,52228.21733,354086
2017,-58.75,162.35,10.61752,5.30876,54513.20139,354086
2017,-58.75,162.65,12.75056,4.25018666666667,62382.03172,354086
2017,-58.75,162.75,5.80901,5.80901,64313.25015,354086
2017,-58.75,162.95,4.05115,2.025575,64407.84749,354086
2017,-58.75,163.15,5.56355,5.56355,65077.44679,354086
2017,-58.75,163.25,2.59552,2.59552,66380.33326,354086
2017,-58.75,163.35,13.37717,4.45905666666667,68144.63232,354086
2017,-58.75,163.45,2.29843,2.29843,70548.47343,354086
2017,-58.75,163.55,4.68443,2.342215,73549.58921,354086
2017,-58.75,163.65,2.82938,2.82938,76029.8216,354086
2017,-58.75,163.75,2.6939,2.6939,76659.39694,354086
2017,-58.75,163.85,12.54626,4.18208666666667,76807.84749,354086
2017,-58.75,163.95,6.95497,3.477485,76918.66418,354086
2017,-58.75,164.05,5.77977,2.889885,77350.26044,354086
2017,-58.75,164.15,4.86634,2.43317,78412.55673,354086
2017,-58.75,164.25,3.50202,3.50202,79875.06932,354086
2017,-58.75,164.35,6.31481,3.157405,81930.66536,354086
2017,-58.75,164.45,3.10755,3.10755,84498.60454,354086
2017,-58.75,164.55,15.25384,3.81346,87015.5113,354086
2017,-58.75,164.65,30.10869,5.018115,88727.65081,354086
2017,-58.75,164.75,2.978,2.978,89475.27926,354086
2017,-58.75,164.85,7.99354,3.99677,90001.682,354086
2017,-58.75,165.15,5.79256,5.79256,94607.41767,354086
2017,-58.75,165.65,9.14209,4.571045,104632.00862,354086
2017,-58.75,165.75,2.19467,2.19467,106314.59637,354086
2017,-58.75,165.95,8.31074,8.31074,110985.53441,354086
2017,-58.75,166.45,4.19404,4.19404,117369.30006,354086
2017,-58.75,166.55,13.1168,13.1168,119122.73281,354086
2017,-58.75,166.65,11.41081,5.705405,121130.73042,354086
2017,-58.75,166.75,22.99497,7.66499,123567.48234,354086
2017,-58.75,166.95,18.3822,18.3822,128102.37033,354086
2017,-58.75,167.35,3.49486,3.49486,135026.13752,354086
2017,-58.75,167.55,3.51705,3.51705,140047.40896,354086
2017,-58.75,167.65,3.06622,3.06622,141424.88905,354086
2017,-58.75,168.05,1.68801,1.68801,148905.97476,354086
2017,-58.75,168.15,1.70192,1.70192,151368.31488,354086
2017,-58.75,168.25,18.6691,18.6691,154182.35499,354086
2017,-58.75,168.35,18.2957,18.2957,156835.26465,354086
2017,-58.75,168.55,4.29124,1.43041333333333,161611.40343,354086
2017,-58.75,168.65,27.48233,5.496466,163931.42032,354086
2017,-58.75,168.75,1.48212,1.48212,166280.96308,354086
2017,-58.75,168.95,40.91158,13.6371933333333,169329.87465,354086
2017,-58.75,169.05,5.11045,1.70348333333333,171090.97695,354086
2017,-58.75,169.15,5.09561,1.2739025,173205.39176,354086
2017,-58.75,169.25,11.26465,1.87744166666667,175486.27541,354086
2017,-58.75,169.35,1.63778,1.63778,177936.19213,354086
2017,-58.75,169.45,8.33067,2.0826675,180697.61186,354086
2017,-58.75,169.55,1.76267,1.76267,183354.11449,354086
2017,-58.65,-43.25,2.43063,2.43063,177687.7231,555547601
2017,-58.65,-41.25,1.95311,1.95311,122029.03136,555547601
2017,-58.65,-36.15,376.47,376.47,54725.85032,555547601
2017,-58.65,-35.65,3.62402,3.62402,54725.85032,555547601
2017,-58.65,-35.15,369.044,369.044,54725.85032,555547601
2017,-58.65,-35.05,2.49854,2.49854,54725.85032,555547601
2017,-58.65,-34.55,0.894786,0.894786,58783.47487,555547601
2017,-58.65,-29.95,16.8334,8.4167,-243489.65576,555547601
2017,-58.65,-29.45,2.349256,1.174628,-269957.31672,555547601
2017,-58.65,-29.25,6364.06,6364.06,-279443.14189,555547601
2017,-58.65,-29.15,25.606134,6.4015335,-284278.87233,555547601
2017,-58.65,-28.95,12.8586,12.8586,-293403.4806,555547601
2017,-58.65,-27.35,23.5229,11.76145,-353020.40265,555547601
2017,-58.65,-26.15,2.80831,2.80831,-373898.33587,555547601
2017,-58.65,-25.65,10.14736,3.38245333333333,-348376.40102,555547601
2017,-58.65,-21.45,1.0869,1.0869,-99477.64547,555547601
2017,-58.65,-20.25,2.02921,2.02921,-26302.56817,555547601
2017,-58.65,-19.55,0.732571,0.732571,26412.89435,555547601
2017,-58.65,-19.45,3.09449,3.09449,33058.79788,555547601
2017,-58.65,-18.65,1.39088,1.39088,86226.02613,555547601
2017,-58.65,158.25,3.25066,3.25066,92356.17083,354086
2017,-58.65,158.45,3.90411,3.90411,79929.08802,354086
2017,-58.65,158.55,4.00447,4.00447,73824.91975,354086
2017,-58.65,159.15,13.95251,2.790502,40886.81297,354086
2017,-58.65,160.55,7.83401,3.917005,29925.85032,354086
2017,-58.65,160.65,8.75168,4.37584,30318.42601,354086
2017,-58.65,160.85,4.06126,4.06126,34162.09093,354086
2017,-58.65,160.95,1.7582,1.7582,37380.43865,354086
2017,-58.65,161.15,1.64086,1.64086,41993.604,354086
2017,-58.65,161.35,5.4131,5.4131,42325.85032,354086
2017,-58.65,161.95,4.9585,4.9585,43362.08561,354086
2017,-58.65,162.25,2.72071,2.72071,51314.31839,354086
2017,-58.65,162.45,2.34591,2.34591,54725.85032,354086
2017,-58.65,162.85,10.55054,5.27527,55508.79123,354086
2017,-58.65,162.95,17.5046,5.83486666666667,57022.32386,354086
2017,-58.65,163.05,6.53244,6.53244,59067.69332,354086
2017,-58.65,163.55,15.41682,5.13894,67125.85032,354086
2017,-58.65,163.65,6.60277,6.60277,67253.38346,354086
2017,-58.65,163.75,8.80197,4.400985,67749.57299,354086
2017,-58.65,163.85,23.21099,5.8027475,68967.828,354086
2017,-58.65,163.95,19.43433,6.47811,70639.72846,354086
2017,-58.65,164.05,6.9722,6.9722,72967.66645,354086
2017,-58.65,164.25,7.14455,7.14455,78411.18094,354086
2017,-58.65,164.45,5.12682,5.12682,79832.90588,354086
2017,-58.65,164.55,14.20338,4.73446,80438.5875,354086
2017,-58.65,164.75,6.20219,6.20219,83463.04065,354086
2017,-58.65,165.05,8.41292,8.41292,90680.47396,354086
2017,-58.65,165.15,5.44818,5.44818,92696.0062,354086
2017,-58.65,165.25,2.44354,2.44354,93769.10415,354086
2017,-58.65,165.65,5.6346,5.6346,102054.20394,354086
2017,-58.65,165.85,11.49475,5.747375,104661.70259,354086
2017,-58.65,165.95,4.65489,4.65489,105456.49144,354086
2017,-58.65,166.05,27.06938,6.767345,106514.2132,354086
2017,-58.65,166.15,19.29127,9.645635,108065.87281,354086
2017,-58.65,166.25,2.52928,1.26464,110000.66554,354086
2017,-58.65,166.45,8.76619,4.383095,114843.27884,354086
2017,-58.65,166.65,2.72652,2.72652,118658.93454,354086
2017,-58.65,167.65,5.79765,2.898825,137676.70381,354086
2017,-58.65,167.75,2.72855,2.72855,140129.20051,354086
2017,-58.65,168.05,1.79967,1.79967,148144.43406,354086
2017,-58.65,168.15,18.5832,18.5832,150392.66942,354086
2017,-58.65,168.35,3.72459,3.72459,154993.25623,354086
2017,-58.65,168.55,3.32733,3.32733,158459.14954,354086
2017,-58.65,168.65,1.8921,1.8921,160169.85198,354086
2017,-58.65,169.25,20.8896,20.8896,174729.5706,354086
2017,-58.65,169.35,6.71635,2.23878333333333,177020.20597,354086
2017,-58.65,169.65,7.15874,2.38624666666667,183265.06185,354086
2017,-58.65,169.75,2.90415,2.90415,184888.78059,354086
2017,-58.55,-43.25,2.44268,2.44268,172166.59124,555547601
2017,-58.55,-41.65,9.29619,9.29619,126576.10894,555547601
2017,-58.55,-41.15,4.54176,2.27088,112445.46973,555547601
2017,-58.55,-41.05,2.17186,2.17186,110119.25547,555547601
2017,-58.55,-39.45,7.0004,7.0004,70743.13616,555547601
2017,-58.55,-38.65,7.99721,7.99721,57433.75532,555547601
2017,-58.55,-38.25,0.758856,0.758856,49833.41178,555547601
2017,-58.55,-38.05,1.6826,1.6826,45893.26427,555547601
2017,-58.55,-37.85,1.85737,1.85737,45033.75532,555547601
2017,-58.55,-37.45,5.15873,5.15873,45033.75532,555547601
2017,-58.55,-37.15,1.26622,1.26622,45033.75532,555547601
2017,-58.55,-36.55,4.12651,4.12651,45033.75532,555547601
2017,-58.55,-36.35,0.893859,0.893859,45033.75532,555547601
2017,-58.55,-35.85,0.988213,0.988213,45033.75532,555547601
2017,-58.55,-34.65,1.17167,1.17167,48917.77952,555547601
2017,-58.55,-34.35,1.36923,1.36923,49633.65348,555547601
2017,-58.55,-30.85,1.20157,1.20157,-188787.73028,555547601
2017,-58.55,-28.95,20.99722,10.49861,-298037.40714,555547601
2017,-58.55,-28.55,11.141103,5.5705515,-315688.98491,555547601
2017,-58.55,-27.65,1.1844,1.1844,-350604.34746,555547601
2017,-58.55,-26.85,1.63799,1.63799,-374181.8812,555547601
2017,-58.55,-26.15,15.9284,15.9284,-374828.32711,555547601
2017,-58.55,-25.95,2.12984,2.12984,-363610.23163,555547601
2017,-58.55,-25.85,6.15043,2.05014333333333,-357853.70352,555547601
2017,-58.55,-25.25,9.02041,9.02041,-323245.02514,555547601
2017,-58.55,-24.25,0.901427,0.901427,-266331.97031,555547601
2017,-58.55,-22.95,0.878969,0.878969,-187985.59904,555547601
2017,-58.55,-22.85,3.95858,3.95858,-182271.6562,555547601
2017,-58.55,-22.55,3.64257,3.64257,-165206.02136,555547601
2017,-58.55,-21.95,1.22864,1.22864,-129177.66601,555547601
2017,-58.55,-21.55,1.96475,1.96475,-104423.98097,555547601
2017,-58.55,-21.05,2.36988,2.36988,-73706.63899,555547601
2017,-58.55,-20.95,4.03348,4.03348,-67740.77112,555547601
2017,-58.55,-20.85,2.36426,2.36426,-61583.24533,555547601
2017,-58.55,-20.75,1.42074,1.42074,-55369.78238,555547601
2017,-58.55,156.55,10.7944,10.7944,182374.64336,354086
2017,-58.55,156.65,2.43941,2.43941,175763.52564,354086
2017,-58.55,157.15,1.10993,1.10993,142768.76692,354086
2017,-58.55,157.45,3.5104,3.5104,123048.61955,354086
2017,-58.55,158.35,2.59458,2.59458,64820.219,354086
2017,-58.55,159.75,4.46721,4.46721,20233.75532,354086
2017,-58.55,160.05,3.54084,3.54084,20233.75532,354086
2017,-58.55,160.45,5.24123,5.24123,22383.75976,354086
2017,-58.55,160.85,4.64667,4.64667,32633.75532,354086
2017,-58.55,161.25,2.06334,2.06334,32633.75532,354086
2017,-58.55,161.35,3.99697,3.99697,32633.75532,354086
2017,-58.55,161.75,1.78272,1.78272,36327.12513,354086
2017,-58.55,161.85,3.70573,3.70573,39359.38559,354086
2017,-58.55,162.65,6.32506,6.32506,47741.79619,354086
2017,-58.55,163.05,5.93808,5.93808,57433.75532,354086
2017,-58.55,163.15,3.68334,3.68334,57433.75532,354086
2017,-58.55,163.25,6.67286,3.33643,57433.75532,354086
2017,-58.55,163.35,9.42903,4.714515,57573.20176,354086
2017,-58.55,163.45,13.41215,6.706075,58154.93207,354086
2017,-58.55,163.55,6.14099,6.14099,59556.49012,354086
2017,-58.55,163.65,3.39322,3.39322,61479.67139,354086
2017,-58.55,163.75,6.57096,3.28548,64148.87888,354086
2017,-58.55,163.85,7.55908,2.51969333333333,67099.5546,354086
2017,-58.55,164.05,6.13771,2.04590333333333,69763.73439,354086
2017,-58.55,164.25,2.78858,2.78858,70871.76996,354086
2017,-58.55,164.35,7.31218,3.65609,72276.22397,354086
2017,-58.55,164.45,5.2737,5.2737,74296.1074,354086
2017,-58.55,164.55,5.08844,5.08844,76713.75166,354086
2017,-58.55,164.65,9.65722,4.82861,79704.59723,354086
2017,-58.55,164.75,18.15146,4.537865,81644.94501,354086
2017,-58.55,164.85,2.03709,2.03709,83106.88267,354086
2017,-58.55,165.15,6.69259,6.69259,88125.51123,354086
2017,-58.55,165.45,12.93176,6.46588,94708.60605,354086
2017,-58.55,165.65,4.75729,4.75729,95905.30954,354086
2017,-58.55,165.85,6.05978,6.05978,98792.20758,354086
2017,-58.55,165.95,4.97106,4.97106,100927.29192,354086
2017,-58.55,166.05,6.02661,6.02661,103330.16406,354086
2017,-58.55,166.15,25.8197,12.90985,106078.77261,354086
2017,-58.55,166.75,3.3683,3.3683,117376.29481,354086
2017,-58.55,167.25,6820.4534,3410.2267,126413.36133,354086
2017,-58.55,167.35,2.90567,2.90567,128763.55905,354086
2017,-58.55,167.45,4.03285,4.03285,131414.36436,354086
2017,-58.55,167.55,36.3915,18.19575,134190.548,354086
2017,-58.55,167.65,4.42065,4.42065,136916.46877,354086
2017,-58.55,167.85,3.87724,3.87724,141478.70977,354086
2017,-58.55,167.95,7.23537,7.23537,144044.45765,354086
2017,-58.55,168.35,4.73174,2.36587,151027.14194,354086
2017,-58.55,168.45,4.39732,4.39732,153079.49011,354086
2017,-58.55,168.75,3.05345,1.526725,160806.23934,354086
2017,-58.55,169.15,1.63117,1.63117,170587.47802,354086
2017,-58.55,169.45,2.58077,2.58077,175699.27374,354086
2017,-58.45,-43.25,1.20509,1.20509,166851.22525,555547601
2017,-58.45,-41.85,1.50692,1.50692,127043.68806,555547601
2017,-58.45,-41.05,1.79764,1.79764,102674.16757,555547601
2017,-58.45,-40.25,9.18733,4.593665,82445.64611,555547601
2017,-58.45,-39.75,2.63176,2.63176,70021.02753,555547601
2017,-58.45,-39.25,1.05096,1.05096,60326.37934,555547601
2017,-58.45,-38.35,0.534697,0.534697,46549.57573,555547601
2017,-58.45,-37.75,0.737979,0.737979,35331.58955,555547601
2017,-58.45,-35.75,0.674304,0.674304,35331.58955,555547601
2017,-58.45,-35.55,1.80663,1.80663,35331.58955,555547601
2017,-58.45,-34.65,1.158,1.158,38505.69042,555547601
2017,-58.45,-32.35,1.44628,1.44628,-87896.01248,555547601
2017,-58.45,-29.15,0.833269,0.833269,-292528.16938,555547601
2017,-58.45,-28.25,2.24367,2.24367,-333848.56372,555547601
2017,-58.45,-26.25,1.03557,1.03557,-377056.48019,555547601
2017,-58.45,-26.15,50.2294,16.7431333333333,-371671.81879,555547601
2017,-58.45,-26.05,19.1197,19.1197,-366336.5602,555547601
2017,-58.45,-25.55,2.27214,2.27214,-338398.76455,555547601
2017,-58.45,-25.35,1.37583,1.37583,-326715.56004,555547601
2017,-58.45,-25.25,0.718036,0.718036,-320905.02318,555547601
2017,-58.45,-24.65,6.8139,6.8139,-286858.59051,555547601
2017,-58.45,-24.05,1.29569,1.29569,-252928.65804,555547601
2017,-58.45,-23.25,4.16416,4.16416,-203724.92422,555547601
2017,-58.45,-22.35,3.29266,3.29266,-151269.48114,555547601
2017,-58.45,-22.25,1.08587,1.08587,-145657.68144,555547601
2017,-58.45,-20.75,1.11698,1.11698,-53714.22167,555547601
2017,-58.45,-20.35,0.587813,0.587813,-30530.1853,555547601
2017,-58.45,-20.05,67.3937,67.3937,-11572.89731,555547601
2017,-58.45,-19.85,2.128946,1.064473,11089.19228,555547601
2017,-58.45,-19.75,0.910889,0.910889,15453.55741,555547601
2017,-58.45,-18.65,1.43215,1.43215,83058.14643,555547601
2017,-58.45,156.45,7.99019,7.99019,169249.01575,354086
2017,-58.45,156.65,11.34075,5.670375,155942.02726,354086
2017,-58.45,156.75,4.75225,4.75225,149290.38016,354086
2017,-58.45,157.35,2.64264,2.64264,109429.96222,354086
2017,-58.45,157.75,2.36634,2.36634,82942.93378,354086
2017,-58.45,158.15,1.92772,1.92772,56641.98717,354086
2017,-58.45,158.95,3.50405,3.50405,10292.63411,354086
2017,-58.45,159.05,3.15978,3.15978,8859.86268,354086
2017,-58.45,159.45,3.68937,3.68937,8663.17909,354086
2017,-58.45,159.75,3.19435,3.19435,8663.17909,354086
2017,-58.45,159.85,1.8927,1.8927,8663.17909,354086
2017,-58.45,160.25,1.72012,1.72012,18174.8176,354086
2017,-58.45,160.65,1.74582,1.74582,22931.58955,354086
2017,-58.45,160.85,2.63602,2.63602,22931.58955,354086
2017,-58.45,160.95,3.06851,3.06851,22931.58955,354086
2017,-58.45,161.05,2.70325,2.70325,22931.58955,354086
2017,-58.45,161.15,3.27588,3.27588,22931.58955,354086
2017,-58.45,162.15,14.8067,4.93556666666667,35520.46892,354086
2017,-58.45,162.25,4.64527,4.64527,36463.6295,354086
2017,-58.45,162.35,7.29636,7.29636,38581.66494,354086
2017,-58.45,162.55,6.34457,6.34457,45098.60526,354086
2017,-58.45,162.95,15.34619,7.673095,47731.58955,354086
2017,-58.45,163.25,3.04,3.04,50194.15573,354086
2017,-58.45,163.65,8.0549,8.0549,60131.58955,354086
2017,-58.45,163.75,19.30543,4.8263575,60131.58955,354086
2017,-58.45,163.85,5.84919,2.924595,60524.47428,354086
2017,-58.45,163.95,2.79003,2.79003,61301.73931,354086
2017,-58.45,164.15,2.87033,2.87033,65210.10255,354086
2017,-58.45,164.45,5.0248,5.0248,72583.84103,354086
2017,-58.45,164.55,7.48829,3.744145,73508.44817,354086
2017,-58.45,164.65,14.36432,7.18216,74861.40442,354086
2017,-58.45,164.75,10.30235,5.151175,76801.75054,354086
2017,-58.45,164.85,4.9417,4.9417,79133.26127,354086
2017,-58.45,164.95,20.10474,10.05237,82034.2891,354086
2017,-58.45,165.05,5.09812,5.09812,83848.52024,354086
2017,-58.45,165.35,3.90588,3.90588,86352.41675,354086
2017,-58.45,165.55,18.95441,4.7386025,89556.5015,354086
2017,-58.45,165.65,5.82449,5.82449,91914.30575,354086
2017,-58.45,166.15,24.5089,12.25445,101396.57399,354086
2017,-58.45,166.25,10.02162,5.01081,103488.43914,354086
2017,-58.45,166.35,15.31456,3.82864,105856.80367,354086
2017,-58.45,166.45,15.86762,7.93381,108610.11599,354086
2017,-58.45,166.55,14.2741,14.2741,110419.08613,354086
2017,-58.45,166.85,6.78732,6.78732,115234.42512,354086
2017,-58.45,167.15,12.8656,6.4328,122744.8667,354086
2017,-58.45,168.05,2.22521,2.22521,141905.07529,354086
2017,-58.45,168.45,20.27536,10.13768,152187.48123,354086
2017,-58.45,168.65,6.99524,3.49762,156929.51437,354086
2017,-58.45,169.75,2.1346,2.1346,181286.21151,354086
2017,-58.45,169.85,3.43048,3.43048,183665.54053,354086
2017,-58.35,-40.65,3.79532,3.79532,85497.77955,555547601
2017,-58.35,-39.95,1.11463,1.11463,67358.43644,555547601
2017,-58.35,-38.85,0.801525,0.801525,43174.12604,555547601
2017,-58.35,-37.05,0.932564,0.932564,25619.37995,555547601
2017,-58.35,-36.65,0.724608,0.724608,25619.37995,555547601
2017,-58.35,-35.05,15275.3,15275.3,25619.37995,555547601
2017,-58.35,-32.95,1.1001,1.1001,-43895.04916,555547601
2017,-58.35,-32.05,1.59686,1.59686,-104035.13162,555547601
2017,-58.35,-29.15,12.73322,6.36661,-294592.19025,555547601
2017,-58.35,-28.85,9.20281,9.20281,-311231.41347,555547601
2017,-58.35,-28.75,4.38557,4.38557,-316057.66785,555547601
2017,-58.35,-28.35,0.858364,0.858364,-334710.09742,555547601
2017,-58.35,-28.05,11.8434,11.8434,-347704.65479,555547601
2017,-58.35,-27.25,8.99859,8.99859,-376979.51691,555547601
2017,-58.35,-27.05,1.18819,1.18819,-383348.57815,555547601
2017,-58.35,-26.55,9.8681,9.8681,-389968.27521,555547601
2017,-58.35,-26.35,10.2751,10.2751,-379491.96135,555547601
2017,-58.35,-26.25,49.10151,9.820302,-374033.74072,555547601
2017,-58.35,-25.75,2.03743,2.03743,-346977.61792,555547601
2017,-58.35,-25.55,9.264,4.632,-336383.63435,555547601
2017,-58.35,-25.45,2.09216,2.09216,-330664.42267,555547601
2017,-58.35,-25.05,5.65316,5.65316,-307135.99417,555547601
2017,-58.35,-24.75,4.35763,4.35763,-289795.14834,555547601
2017,-58.35,-24.25,0.789386,0.789386,-261756.5551,555547601
2017,-58.35,-23.75,1.44281,1.44281,-233741.67125,555547601
2017,-58.35,-22.95,1.71748,1.71748,-183991.42725,555547601
2017,-58.35,-22.25,3.73249,3.73249,-142596.84674,555547601
2017,-58.35,-22.15,12781.1,12781.1,-136947.54613,555547601
2017,-58.35,-21.95,12.6286,12.6286,-125857.13602,555547601
2017,-58.35,-21.45,1.3397,1.3397,-95582.61449,555547601
2017,-58.35,-20.95,1.32779,1.32779,-65462.41366,555547601
2017,-58.35,-19.35,0.89152,0.89152,40699.59856,555547601
2017,-58.35,-19.15,1.22548,1.22548,52043.58128,555547601
2017,-58.35,-18.85,5001.07,5001.07,70388.92632,555547601
2017,-58.35,-18.55,1.30836,1.30836,89472.81561,555547601
2017,-58.35,155.95,10.63602,5.31801,183397.55688,354086
2017,-58.35,156.05,24.95972,6.23993,176716.37223,354086
2017,-58.35,156.35,10.00875,5.004375,156673.35161,354086
2017,-58.35,156.55,14.84513,4.94837666666667,143311.90543,354086
2017,-58.35,156.65,11.59719,3.86573,136631.40699,354086
2017,-58.35,156.75,3.40879,3.40879,129951.03309,354086
2017,-58.35,157.25,1.40461,1.40461,96553.41594,354086
2017,-58.35,157.35,2.58475,2.58475,89874.93347,354086
2017,-58.35,157.75,5.2617,2.63085,63169.8483,354086
2017,-58.35,157.95,4.24403,2.122015,49825.98507,354086
2017,-58.35,158.15,1.94632,1.94632,36498.90447,354086
2017,-58.35,158.55,1.72238,1.72238,9695.60559,354086
2017,-58.35,158.65,2.01651,2.01651,-2941.60871,354086
2017,-58.35,158.85,4.83697,4.83697,-10761.24009,354086
2017,-58.35,159.65,5.71284,2.85642,-9893.21021,354086
2017,-58.35,159.95,7.38164,3.69082,11467.22493,354086
2017,-58.35,160.55,4.06773,4.06773,13219.37995,354086
2017,-58.35,160.65,4.3418,4.3418,13219.37995,354086
2017,-58.35,160.75,8.2885,4.14425,13219.37995,354086
2017,-58.35,160.85,4.16379,4.16379,13219.37995,354086
2017,-58.35,161.25,2.41393,2.41393,24203.56086,354086
2017,-58.35,161.45,8.29604,4.14802,25619.37995,354086
2017,-58.35,161.55,1.7865,1.7865,25619.37995,354086
2017,-58.35,162.55,1.27214,1.27214,38019.37995,354086
2017,-58.35,162.95,14.69837,7.349185,40924.04935,354086
2017,-58.35,163.15,6.72162,6.72162,47228.70376,354086
2017,-58.35,163.25,6.32117,6.32117,49329.73809,354086
2017,-58.35,163.85,1.89963,1.89963,56259.44757,354086
2017,-58.35,164.15,3.30107,3.30107,63159.70591,354086
2017,-58.35,164.25,6.50278,3.25139,63903.16726,354086
2017,-58.35,164.45,2.99168,2.99168,67638.70456,354086
2017,-58.35,164.75,10.32274,5.16137,74830.20097,354086
2017,-58.35,164.85,5.16994,5.16994,75308.76876,354086
2017,-58.35,164.95,5.3011,5.3011,75751.64313,354086
2017,-58.35,165.15,5.74594,5.74594,78276.24957,354086
2017,-58.35,165.45,1.37917,1.37917,85635.02468,354086
2017,-58.35,165.65,3.00978,3.00978,88999.44974,354086
2017,-58.35,165.75,7.2091,7.2091,90283.63799,354086
2017,-58.35,165.85,7.45759,7.45759,92116.19992,354086
2017,-58.35,165.95,7.71975,7.71975,94417.33835,354086
2017,-58.35,166.15,3.85268,3.85268,99719.14308,354086
2017,-58.35,166.35,9.84957,9.84957,102384.54485,354086
2017,-58.35,166.45,1.89643,1.89643,104004.33592,354086
2017,-58.35,166.65,22.55198,11.27599,108394.97152,354086
2017,-58.35,167.15,10.40837,5.204185,121200.20627,354086
2017,-58.35,167.65,3.229,3.229,130657.09117,354086
2017,-58.35,167.85,4.79049,4.79049,135197.95886,354086
2017,-58.35,168.25,17.0728,17.0728,145587.77477,354086
2017,-58.35,168.45,3.377,3.377,150308.71926,354086
2017,-58.35,168.55,5.61868,2.80934,152199.8264,354086
2017,-58.35,169.45,5.97994,2.98997,172361.86733,354086
2017,-58.35,169.65,3.73093,3.73093,177378.74533,354086
2017,-58.35,169.85,4.93665,2.468325,182748.93127,354086
2017,-58.35,169.95,2.32009,2.32009,185201.54388,354086
2017,-58.25,-38.65,3.50082,3.50082,30842.25288,555547601
2017,-58.25,-38.45,1.41771,1.41771,28297.1534,555547601
2017,-58.25,-37.65,0.978012,0.978012,15897.1534,555547601
2017,-58.25,-35.25,4.68915,4.68915,15897.1534,555547601
2017,-58.25,-34.75,0.736831,0.736831,15897.1534,555547601
2017,-58.25,-34.65,1.3617,1.3617,17783.3361,555547601
2017,-58.25,-34.45,3.59106,3.59106,25542.18015,555547601
2017,-58.25,-32.25,0.746368,0.746368,-87418.50813,555547601
2017,-58.25,-31.05,2.72626,2.72626,-167445.35207,555547601
2017,-58.25,-29.05,1.23063,1.23063,-300321.18976,555547601
2017,-58.25,-28.75,6.6139,6.6139,-319129.61594,555547601
2017,-58.25,-27.95,6.25316,6.25316,-357220.93423,555547601
2017,-58.25,-27.75,14719.3,14719.3,-365969.40335,555547601
2017,-58.25,-27.65,0.660375,0.660375,-370143.13878,555547601
2017,-58.25,-27.25,1.02131,1.02131,-384134.96261,555547601
2017,-58.25,-26.55,8.49814,8.49814,-386940.82938,555547601
2017,-58.25,-25.95,0.841749,0.841749,-354606.33222,555547601
2017,-58.25,-25.15,10.4988,10.4988,-311152.18221,555547601
2017,-58.25,-24.95,4.6966,1.56553333333333,-299296.79572,555547601
2017,-58.25,-23.85,1.03465,1.03465,-236717.30472,555547601
2017,-58.25,-23.05,2.96144,2.96144,-189128.30051,555547601
2017,-58.25,-21.95,3.08829,3.08829,-122771.31809,555547601
2017,-58.25,-18.55,0.784045,0.784045,90586.73001,555547601
2017,-58.25,-18.25,0.707306,0.707306,109450.56266,555547601
2017,-58.25,155.85,1.55732,1.55732,171584.35414,354086
2017,-58.25,155.95,10.77464,3.59154666666667,164903.31227,354086
2017,-58.25,156.05,1.82746,1.82746,158223.12291,354086
2017,-58.25,156.25,8.14525,4.072625,144866.98736,354086
2017,-58.25,156.35,15.50282,3.875705,138191.08265,354086
2017,-58.25,156.45,4.66899,4.66899,131516.97038,354086
2017,-58.25,156.55,3.26787,3.26787,124845.64905,354086
2017,-58.25,156.85,3.71854,3.71854,104847.91256,354086
2017,-58.25,157.45,34.628,34.628,65010.98698,354086
2017,-58.25,157.65,1.09558,1.09558,51839.12234,354086
2017,-58.25,157.95,2.09937,2.09937,32421.14552,354086
2017,-58.25,158.25,70.28336,35.14168,14753.73431,354086
2017,-58.25,158.35,2.11901,2.11901,9275.01228,354086
2017,-58.25,158.55,3.8306,3.8306,3806.54866,354086
2017,-58.25,158.65,2.81568,2.81568,-5188.22649,354086
2017,-58.25,159.05,3.55933,3.55933,-13148.84915,354086
2017,-58.25,159.15,7.09601,3.548005,-14845.4017,354086
2017,-58.25,159.25,7.20661,3.603305,-18396.68507,354086
2017,-58.25,159.75,3.96921,3.96921,-5418.2267,354086
2017,-58.25,159.85,4.0105,4.0105,-5405.6932,354086
2017,-58.25,159.95,5.08487,5.08487,-5405.6932,354086
2017,-58.25,160.05,5.368,5.368,-5405.6932,354086
2017,-58.25,160.55,8.75402,4.37701,-4825.14829,354086
2017,-58.25,160.75,15.4724,3.8681,6693.85256,354086
2017,-58.25,160.85,7.83915,3.919575,13007.33338,354086
2017,-58.25,161.15,10.82267,5.411335,15897.1534,354086
2017,-58.25,161.25,5.00313,5.00313,15897.1534,354086
2017,-58.25,161.45,13.70532,4.56844,15897.1534,354086
2017,-58.25,161.85,8.10662,4.05331,25976.13717,354086
2017,-58.25,162.55,2.77895,2.77895,29577.99313,354086
2017,-58.25,162.95,14.26412,7.13206,40392.42705,354086
2017,-58.25,163.05,6.99656,6.99656,40697.1534,354086
2017,-58.25,163.55,9.96958,4.98479,47611.9589,354086
2017,-58.25,163.75,9.77991,4.889955,52508.86186,354086
2017,-58.25,163.85,2.96457,2.96457,53500.61454,354086
2017,-58.25,163.95,5.99265,5.99265,54305.90818,354086
2017,-58.25,164.65,16.0597,16.0597,66095.72258,354086
