name,desig,desig_type,area_km,no_take,area_no_take_km,status,year,loc_parent_iso3,loc_iso3,mpa_boundary
Pacific Remote Islands,Marine National Monument,National,1267730,Part,0,Designated,2009,USA,UMI,"MULTIPOLYGON (((-175.6374 1.658303, -175.6374 -0.6488495, -177.4566 -0.6488495, -177.4566 1.658303, -175.6374 1.658303)), ((-160.0048 -3.730837, -160.0829 -3.729918, -160.1662 -3.726908, -160.2495 -3.721789, -160.2994 -3.717722, -160.3725 -3.710398, -160.4387 -3.702472, -160.5212 -3.690694, -160.5869 -3.67978, -160.6688 -3.664279, -160.7503 -3.646724, -160.7989 -3.635208, -160.9117 -3.605493, -160.9916 -3.581844, -161.0551 -3.561482, -161.15 -3.528363, -161.2437 -3.492518, -161.3206 -3.460571, -161.3968 -3.426698, -161.4721 -3.390919, -161.576 -3.337617, -161.6345 -3.305559, -161.7067 -3.263841, -161.7637 -3.229167, -161.82 -3.193353, -161.903 -3.137528, -161.9575 -3.098929, -162.0508 -3.028774, -162.1292 -2.965799, -162.2183 -2.889219, -162.2921 -2.821536, -162.3402 -2.77519, -162.3873 -2.727887, -162.4335 -2.679631, -162.4898 -2.618039, -162.5338 -2.567757, -162.5767 -2.516601, -162.6187 -2.464592, -162.6595 -2.411749, -162.6994 -2.358095, -162.7665 -2.262312, -162.8033 -2.206538, -162.8478 -2.135688, -162.8821 -2.078305, -162.9153 -2.020149, -162.9473 -1.961433, -162.9781 -1.902085, -163.0291 -1.796779, -163.0634 -1.720493, -163.1081 -1.612066, -163.1434 -1.518124, -163.1811 -1.407239, -163.2008 -1.343304, -163.2193 -1.278984, -163.2365 -1.214306, -163.2524 -1.149294, -163.267 -1.083976, -163.2835 -1.001733, -163.2952 -0.9358198, -163.3125 -0.8199526, -163.3258 -0.7035474, -163.335 -0.5867463, -163.3391 -0.5031535, -163.3414 -0.3859836, -163.3409 -0.3188792, -163.3376 -0.2185008, -163.3326 -0.1349584, -163.322 -0.01784584, -163.3121 0.06524444, -163.2974 0.1645832, -163.2859 0.2305439, -163.2698 0.31265, -163.2555 0.3780273, -163.2357 0.4594299, -163.2184 0.524092, -163.1999 0.5883941, -163.1696 0.6843332, -163.1366 0.779102, -163.0945 0.8883471, -163.0553 0.9810437, -163.0276 1.042277, -162.9988 1.102647, -162.9689 1.162426, -162.9435 1.210882, -162.9033 1.28414, -162.8613 1.356366, -162.7995 1.455659, -162.7342 1.552716, -162.6955 1.607128, -162.6556 1.660749, -162.5974 1.735671, -162.5552 1.787435, -162.4899 1.863655, -162.4451 1.913233, -162.3994 1.961902, -162.345 2.017434, -162.0262 2.028361, -161.6923 2.055583, -161.6054 2.041694, -161.3732 2.003639, -160.6335 1.884814, -160.3448 1.838361, -159.8829 1.762806, -159.6573 1.725306, -158.9843 0.981417, -158.8065 0.782806, -158.3015 0.210028, -158.124 -0.004693998, -157.8287 -0.406361, -157.8118 -0.428861, -157.4143 -0.970806, -157.619 -1.608292, -157.8168 -2.223861, -158.052 -2.850652, -158.1818 -3.19622, -158.2533 -3.2413, -158.3249 -3.283972, -158.383 -3.316804, -158.4417 -3.348461, -158.5319 -3.394258, -158.6073 -3.429899, -158.6988 -3.470149, -158.7605 -3.495439, -158.8697 -3.53669, -158.9327 -3.558528, -159.012 -3.584035, -159.108 -3.611997, -159.1724 -3.629023, -159.2535 -3.648474, -159.335 -3.665881, -159.4497 -3.686795, -159.5651 -3.703654, -159.6479 -3.713201, -159.7309 -3.720663, -159.7974 -3.725128, -159.8983 -3.729353, -160.0048 -3.730837)), ((-161.4228 5.026349, -163.1879 5.026349, -163.1879 7.244062, -161.2011 7.244062, -161.2011 5.339754, -161.4228 5.026349)), ((-169.5317 13.35829, -169.6171 13.35878, -169.6855 13.36065, -169.8049 13.36709, -169.924 13.37756, -170.0089 13.38749, -170.0765 13.39691, -170.144 13.40763, -170.228 13.42285, -170.2783 13.43296, -170.3782 13.45535, -170.461 13.4762, -170.5433 13.49907, -170.6412 13.52908, -170.7059 13.55066, -170.8022 13.58536, -170.8816 13.61639, -170.9603 13.64932, -171.0225 13.67702, -171.1302 13.72837, -171.206 13.76726, -171.3103 13.82474, -171.3982 13.87679, -171.4986 13.94069, -171.5968 14.00794, -171.6518 14.04784, -171.706 14.08879, -171.7989 14.16295, -171.8637 14.21781, -171.9144 14.26281, -171.9643 14.30877, -172.0132 14.35569, -172.0612 14.40354, -172.1082 14.45231, -172.1656 14.51453, -172.2324 14.59107, -172.2757 14.6431, -172.3178 14.69595, -172.369 14.76313, -172.4185 14.83152, -172.4568 14.88708, -172.5122 14.97178, -172.5477 15.02912, -172.582 15.08713, -172.6282 15.16941, -172.6753 15.2589, -172.7051 15.31922, -172.7337 15.38011, -172.7677 15.45697, -172.7935 15.51903, -172.818 15.58157, -172.8413 15.64458, -172.8632 15.70802, -172.889 15.78854, -172.908 15.85287, -172.9257 15.91755, -172.9535 16.0315, -172.9675 16.09702, -172.9802 16.16279, -172.9915 16.22879, -173.0015 16.295, -173.0101 16.36139, -173.0173 16.42793, -173.0232 16.49459, -173.0277 16.56135, -173.0308 16.62819, -173.0325 16.69528, -173.0328 16.76218, -173.0318 16.82908, -173.0294 16.89594, -173.0255 16.96273, -173.0203 17.02944, -173.0137 17.09604, -173.0057 17.1625, -172.9963 17.22879, -172.9856 17.29488, -172.9735 17.36075, -172.9627 17.41341, -172.9482 17.47888, -172.9323 17.54401, -172.915 17.60882, -172.8964 17.67329, -172.8764 17.73738, -172.8551 17.80108, -172.8324 17.86435, -172.8065 17.93218, -172.7811 17.99453, -172.7545 18.05637, -172.7266 18.11769, -172.6973 18.17847, -172.6668 18.23866, -172.635 18.29826, -172.5971 18.36567, -172.5628 18.42399, -172.4998 18.52442, -172.4621 18.58084, -172.4233 18.63652, -172.373 18.70505, -172.3315 18.75899, -172.2529 18.85621, -172.2169 18.89848, -172.1419 18.98246, -172.0951 19.03236, -172.0472 19.08134, -171.9983 19.1294, -171.9441 19.18043, -171.8931 19.22656, -171.828 19.28283, -171.7868 19.31699, -171.7329 19.3601, -171.6781 19.40215, -171.5932 19.46401, -171.5362 19.50337, -171.4783 19.54163, -171.4048 19.58787, -171.3301 19.63233, -171.2676 19.66768, -171.1907 19.70886, -171.067 19.77107, -170.9559 19.8224, -170.8915 19.85004, -170.8103 19.88284, -170.7387 19.90984, -170.6433 19.9432, -170.5764 19.96483, -170.509 19.98517, -170.4405 20.00438, -170.3723 20.02211, -170.3037 20.03852, -170.2347 20.0536, -170.1481 20.07058, -170.0785 20.08267, -170.0086 20.0934, -169.9385 20.10279, -169.8682 20.11083, -169.7625 20.12035, -169.6546 20.1273, -169.5839 20.13024, -169.4953 20.13201, -169.4309 20.13195, -169.3601 20.13059, -169.2894 20.12786, -169.201 20.12254, -169.0953 20.11334, -168.9853 20.1006, -168.8804 20.08532, -168.774 20.06665, -168.6875 20.0491, -168.6187 20.03356, -168.4991 20.0032, -168.4145 19.97905, -168.3472 19.95827, -168.2805 19.9362, -168.1977 19.90681, -168.1321 19.88188, -168.0509 19.84894, -167.9866 19.82118, -167.9229 19.7922, -167.8599 19.76199, -167.7975 19.73058, -167.7353 19.6977, -167.6744 19.66392, -167.5993 19.62005, -167.5401 19.58366, -167.4817 19.54614, -167.4241 19.5075, -167.3254 19.43725, -167.2566 19.38505, -167.2025 19.34211, -167.1363 19.28699, -167.0844 19.24176, -166.996 19.16024, -166.9469 19.11233, -166.8989 19.06349, -166.8519 19.01374, -166.8059 18.96309, -166.7611 18.91157, -166.6854 18.81936, -166.6334 18.75197, -166.5932 18.69717, -166.5541 18.64161, -166.5162 18.58531, -166.4796 18.52829, -166.4441 18.47057, -166.4099 18.41219, -166.377 18.35316, -166.3453 18.2935, -166.3149 18.23325, -166.2858 18.17243, -166.2579 18.11106, -166.2314 18.04916, -166.2062 17.98677, -166.1653 17.87646, -166.1437 17.81283, -166.1235 17.7488, -166.1001 17.66806, -166.083 17.60322, -166.0672 17.53806, -166.0527 17.47261, -166.0397 17.4069, -166.028 17.34094, -166.0178 17.27478, -166.0089 17.20843, -166.0013 17.14193, -165.9951 17.07451, -165.9904 17.00777, -165.9871 16.94095, -165.9851 16.87408, -165.985 16.75688, -165.9869 16.69, -165.9901 16.62317, -165.9947 16.55642, -166.0007 16.48976, -166.0081 16.42324, -166.0168 16.35687, -166.0354 16.24117, -166.0478 16.17536, -166.0617 16.10981, -166.0768 16.04453, -166.0933 15.97955, -166.1225 15.87243, -166.1563 15.75985, -166.1774 15.69613, -166.1998 15.63284, -166.2234 15.56999, -166.2484 15.50761, -166.2951 15.39964, -166.3235 15.33867, -166.3531 15.27825, -166.384 15.21842, -166.416 15.15919, -166.4493 15.10059, -166.4837 15.04265, -166.5468 14.94287, -166.5939 14.87294, -166.6329 14.81782, -166.6832 14.74999, -166.7565 14.65711, -166.8108 14.5923, -166.8554 14.54141, -166.901 14.49139, -166.9833 14.406, -167.0684 14.32343, -167.131 14.26621, -167.1821 14.22155, -167.2341 14.17788, -167.2869 14.13522, -167.3406 14.09358, -167.3951 14.05299, -167.4783 13.99408, -167.549 13.94685, -167.6064 13.9103, -167.6938 13.85756, -167.7978 13.79926, -167.881 13.75576, -167.9421 13.72546, -168.0037 13.69637, -168.066 13.66848, -168.1603 13.62889, -168.2238 13.60402, -168.32 13.56903, -168.4335 13.53174, -168.4989 13.51216, -168.6142 13.48094, -168.6972 13.46103, -168.764 13.44654, -168.8529 13.42829, -168.9705 13.40661, -169.038 13.39601, -169.1227 13.38458, -169.2416 13.37203, -169.2927 13.36788, -169.395 13.36179, -169.4633 13.35938, -169.5317 13.35829)), ((165.7236 16.04515, 165.6559 16.06297, 165.5391 16.09855, 165.4249 16.13756, 165.3764 16.15543, 165.277 16.19373, 165.1657 16.24023, 165.103 16.26845, 165.0407 16.29786, 164.9638 16.33628, 164.903 16.36832, 164.8428 16.40151, 164.7822 16.43647, 164.7234 16.47192, 164.6469 16.52036, 164.604 16.5487, 164.5334 16.59728, 164.4479 16.65942, 164.3933 16.70079, 164.339 16.74372, 164.272 16.79901, 164.2075 16.85497, 164.1195 16.93586, 164.0465 17.00747, 163.9641 17.09361, 163.9184 17.14404, 163.8737 17.19533, 163.819 17.26097, 163.7457 17.35449, 163.6756 17.45072, 163.6372 17.50654, 163.5999 17.56308, 163.5545 17.6354, 163.5199 17.69348, 163.4865 17.7522, 163.4542 17.81154, 163.4157 17.88656, 163.3649 17.99307, 163.3243 18.08613, 163.2923 18.1655, 163.2686 18.22843, 163.2403 18.30888, 163.2195 18.37275, 163.2001 18.43701, 163.1819 18.50162, 163.165 18.56707, 163.1496 18.63232, 163.1382 18.6847, 163.1221 18.76689, 163.1107 18.8329, 163.1008 18.89911, 163.0922 18.96549, 163.0833 19.05021, 163.0778 19.11689, 163.0738 19.18366, 163.0711 19.2505, 163.0699 19.31737, 163.07 19.38426, 163.0716 19.45112, 163.0766 19.55178, 163.0817 19.61849, 163.0882 19.68554, 163.0961 19.752, 163.1055 19.8183, 163.1252 19.93445, 163.1384 20.00016, 163.153 20.06561, 163.1689 20.13076, 163.1821 20.18038, 163.2005 20.24497, 163.2202 20.30919, 163.2414 20.37302, 163.2639 20.43645, 163.2877 20.49943, 163.3196 20.57785, 163.3465 20.63975, 163.3747 20.70112, 163.4042 20.76195, 163.459 20.86704, 163.5006 20.94093, 163.5353 20.99932, 163.59 21.08602, 163.6278 21.14269, 163.6768 21.2125, 163.7174 21.26749, 163.7592 21.32171, 163.8035 21.37685, 163.8588 21.44245, 163.8928 21.48118, 163.9392 21.53205, 164.0027 21.59848, 164.0516 21.64732, 164.1282 21.72008, 164.1968 21.7817, 164.2496 21.82693, 164.3033 21.87114, 164.3718 21.92496, 164.4277 21.96684, 164.4845 22.00764, 164.5567 22.05712, 164.6007 22.08598, 164.6601 22.12348, 164.7207 22.16004, 164.7664 22.18656, 164.828 22.2209, 164.9061 22.26217, 165.0012 22.30923, 165.0494 22.33174, 165.1142 22.36068, 165.1632 22.38157, 165.2291 22.40834, 165.2789 22.4276, 165.3476 22.45281, 165.3981 22.4704, 165.5 22.50341, 165.5685 22.5238, 165.6548 22.54745, 165.7082 22.56098, 165.813 22.58516, 165.9185 22.60634, 166.0248 22.62451, 166.0959 22.63494, 166.1851 22.64607, 166.2567 22.65345, 166.3105 22.65809, 166.4185 22.66509, 166.4905 22.66804, 166.5445 22.66936, 166.6461 22.66976, 166.7181 22.66839, 166.7901 22.66566, 166.9003 22.65882, 167.0078 22.64909, 167.0972 22.63865, 167.1506 22.63137, 167.2252 22.61993, 167.2783 22.61088, 167.3665 22.59412, 167.4366 22.57921, 167.5068 22.56289, 167.5763 22.54533, 167.6281 22.5313, 167.731 22.50102, 167.799 22.47922, 167.8665 22.45614, 167.9452 22.42787, 168.0304 22.39523, 168.0962 22.36835, 168.1614 22.34022, 168.2596 22.29498, 168.3232 22.2638, 168.386 22.23142, 168.4635 22.18927, 168.5247 22.15425, 168.585 22.11807, 168.6456 22.08009, 168.6897 22.05136, 168.7478 22.01209, 168.7907 21.98192, 168.8612 21.93029, 168.9165 21.88779, 168.9708 21.84425, 169.0242 21.7997, 169.0766 21.75413, 169.1153 21.71931, 169.1659 21.67204, 169.2031 21.63595, 169.2519 21.58702, 169.2995 21.53719, 169.3461 21.48646, 169.3915 21.43486, 169.4358 21.3824, 169.4789 21.32912, 169.5209 21.27503, 169.5716 21.20632, 169.6109 21.1505, 169.6489 21.09394, 169.6766 21.05106, 169.7125 20.99328, 169.7562 20.9189, 169.7892 20.85965, 169.8209 20.79978, 169.8513 20.73933, 169.8804 20.67831, 169.9082 20.61676, 169.9346 20.55469, 169.9597 20.49213, 169.9834 20.4291, 170.0058 20.36564, 170.0268 20.30177, 170.0464 20.23752, 170.0692 20.15609, 170.0983 20.03826, 170.1127 19.97279, 170.1258 19.90705, 170.1375 19.84053, 170.1478 19.77436, 170.1566 19.70801, 170.1676 19.60708, 170.1733 19.54042, 170.1775 19.47366, 170.1804 19.40683, 170.1818 19.33996, 170.1816 19.25636, 170.1785 19.1551, 170.1747 19.08831, 170.1694 19.02159, 170.1628 18.955, 170.1548 18.88855, 170.1454 18.82226, 170.1346 18.75617, 170.1225 18.69029, 170.109 18.62465, 170.0941 18.55929, 170.0691 18.46135, 170.0509 18.39677, 170.0313 18.33254, 170.0104 18.2687, 169.9882 18.20527, 169.9586 18.12659, 169.9335 18.06417, 169.8934 17.97146, 169.8719 17.92485, 169.5218 17.76725, 169.2149 17.62975, 168.8033 17.44705, 168.4399 17.28472, 168.1148 17.13881, 167.9099 17.04662, 167.5478 16.88302, 167.2336 16.74024, 166.8296 16.55582, 166.5477 16.42643, 166.313 16.31832, 166.1254 16.23165, 165.7236 16.04515)))"
